,year,elec_type,dpto_code,muni_code,name_muni,party_code_1,party_code_2,faction,code_list,first_lastname,second_lastname,name,votes,seats
269,2011,6,5,5209,CONCORDIA,,,,999,,,VOTOS EN BLANCO,91.0,
270,2011,6,5,5212,COPACABANA,437.0,,,1,MONSALVE,RESTREPO,HECTOR AUGUSTO,9835.0,1.0
271,2011,6,5,5212,COPACABANA,443.0,,,2,CADAVID,GONZALEZ,FRANCISCO JAVIER,4470.0,
272,2011,6,5,5212,COPACABANA,198.0,,,3,ECHEVERRI,RIVERA,CARLOS MARIO,807.0,
273,2011,6,5,5212,COPACABANA,1.0,,,4,RIVERA,OSORNO,JUAN CARLOS,1303.0,
274,2011,6,5,5212,COPACABANA,2.0,,,5,RODRIGUEZ,MONSALVE,JULIO CESAR,7017.0,
275,2011,6,5,5212,COPACABANA,197.0,,,6,MONTOYA,,FRANK,1143.0,
276,2011,6,5,5212,COPACABANA,41.0,,,7,RESTREPO,RESTREPO,EDUARDO LEON,401.0,
277,2011,6,5,5212,COPACABANA,13.0,,,8,GUZMAN,,FRANK,611.0,
278,2011,6,5,5212,COPACABANA,,,,997,,,TARJETAS NO MARCADAS,669.0,
279,2011,6,5,5212,COPACABANA,,,,998,,,VOTOS NULOS,815.0,
280,2011,6,5,5212,COPACABANA,,,,999,,,VOTOS EN BLANCO,1288.0,
281,2011,6,5,5234,DABEIBA,197.0,,,1,AREIZA,URREGO,WALTER,39.0,
282,2011,6,5,5234,DABEIBA,1.0,,,2,GIRON,DAVID,TORIBIO,3758.0,1.0
283,2011,6,5,5234,DABEIBA,15.0,,,3,MANCO,GUZMAN,OSCAR ALONSO,2606.0,
284,2011,6,5,5234,DABEIBA,41.0,,,4,LARA,VARELAS,ANTONIO JOSE,1324.0,
285,2011,6,5,5234,DABEIBA,,,,997,,,TARJETAS NO MARCADAS,109.0,
286,2011,6,5,5234,DABEIBA,,,,998,,,VOTOS NULOS,199.0,
287,2011,6,5,5234,DABEIBA,,,,999,,,VOTOS EN BLANCO,26.0,
288,2011,6,5,5237,DON MATIAS,2.0,,,1,LOPEZ,RESTREPO,JAVIER DARIO,4472.0,1.0
289,2011,6,5,5237,DON MATIAS,15.0,,,2,QUERUBIN,YEPES,ANDRES,4136.0,
290,2011,6,5,5237,DON MATIAS,,,,997,,,TARJETAS NO MARCADAS,210.0,
291,2011,6,5,5237,DON MATIAS,,,,998,,,VOTOS NULOS,98.0,
292,2011,6,5,5237,DON MATIAS,,,,999,,,VOTOS EN BLANCO,171.0,
293,2011,6,5,5240,EBEJICO,41.0,,,1,ARANGO,RESTREPO,CONSUELO,1054.0,
294,2011,6,5,5240,EBEJICO,1.0,,,2,ZAPATA,CUADROS,MANUEL SALVADOR,2716.0,1.0
295,2011,6,5,5240,EBEJICO,198.0,,,3,ALVAREZ,CELIS,MARIO DE JESUS,2243.0,
296,2011,6,5,5240,EBEJICO,,,,997,,,TARJETAS NO MARCADAS,202.0,
297,2011,6,5,5240,EBEJICO,,,,998,,,VOTOS NULOS,105.0,
298,2011,6,5,5240,EBEJICO,,,,999,,,VOTOS EN BLANCO,60.0,
299,2011,6,5,5250,EL BAGRE,2.0,,,1,CASTRO,HENAO,NARCISO RAFAEL,934.0,
300,2011,6,5,5250,EL BAGRE,15.0,,,2,JIMENEZ,PRADO,EDUARDO JAIME,1142.0,
301,2011,6,5,5250,EL BAGRE,1.0,,,3,CALDERON,ACOSTA,RODRIGO ENRIQUE,504.0,
302,2011,6,5,5250,EL BAGRE,19.0,,,4,GIRALDO,OROZCO,GERMAN AUGUSTO,322.0,
303,2011,6,5,5250,EL BAGRE,41.0,,,5,CERPA,QUIROZ,JOSE ANTONIO,3542.0,
304,2011,6,5,5250,EL BAGRE,13.0,,,6,ECHEVERRI,AVENDANO,HAROLD ALONSO,4388.0,1.0
305,2011,6,5,5250,EL BAGRE,198.0,,,7,MONTERO,RODRIGUEZ,LUIS GABRIEL,830.0,
306,2011,6,5,5250,EL BAGRE,197.0,,,8,MESA,CASTRO,ANGEL,2471.0,
307,2011,6,5,5250,EL BAGRE,,,,997,,,TARJETAS NO MARCADAS,364.0,
308,2011,6,5,5250,EL BAGRE,,,,998,,,VOTOS NULOS,605.0,
309,2011,6,5,5250,EL BAGRE,,,,999,,,VOTOS EN BLANCO,184.0,
310,2011,6,5,5264,ENTRERRIOS,1.0,,,1,LOPERA,BETANCUR,JORGE ADRIANO DE JESUS,1736.0,
311,2011,6,5,5264,ENTRERRIOS,41.0,,,2,PEREZ,RESTREPO,FRANCISCO JAVIER,745.0,
312,2011,6,5,5264,ENTRERRIOS,2.0,,,3,PEREZ,BETANCUR,OSCAR ALBERTO DE J.,2042.0,1.0
313,2011,6,5,5264,ENTRERRIOS,,,,997,,,TARJETAS NO MARCADAS,64.0,
314,2011,6,5,5264,ENTRERRIOS,,,,998,,,VOTOS NULOS,55.0,
315,2011,6,5,5264,ENTRERRIOS,,,,999,,,VOTOS EN BLANCO,77.0,
316,2011,6,5,5266,ENVIGADO,164.0,,,1,ARANGO,ALVAREZ,CARLOS ALBERTO,1480.0,
317,2011,6,5,5266,ENVIGADO,1.0,,,2,LONDONO,RESTREPO,HECTOR,58174.0,1.0
318,2011,6,5,5266,ENVIGADO,198.0,,,3,MESA,OCHOA,GONZALO DE JESUS,25109.0,
319,2011,6,5,5266,ENVIGADO,437.0,,,4,UPEGUI,RIVILLAS,LUIS ALFONSO,683.0,
320,2011,6,5,5266,ENVIGADO,,,,997,,,TARJETAS NO MARCADAS,2819.0,
321,2011,6,5,5266,ENVIGADO,,,,998,,,VOTOS NULOS,2219.0,
322,2011,6,5,5266,ENVIGADO,,,,999,,,VOTOS EN BLANCO,10589.0,
323,2011,6,5,5282,FREDONIA,164.0,,,1,GAVIRIA,QUINTERO,HERNAN DE JESUS,105.0,
324,2011,6,5,5282,FREDONIA,197.0,,,2,LOPERA,CARDONA,LUIS ALEJANDRO,285.0,
325,2011,6,5,5282,FREDONIA,437.0,,,3,SALAZAR,ESTRADA,DAVID,243.0,
326,2011,6,5,5282,FREDONIA,2.0,,,4,MESA,SANCHEZ,JORGE LUIS,3357.0,1.0
327,2011,6,5,5282,FREDONIA,198.0,,,5,RIOS,MALDONADO,IVAN,1954.0,
328,2011,6,5,5282,FREDONIA,41.0,,,6,GALLEGO,VALENCIA,FERNANDO LEON,415.0,
329,2011,6,5,5282,FREDONIA,1.0,,,7,VANEGAS,MARIN,ALDUBAR DE JESUS,1441.0,
330,2011,6,5,5282,FREDONIA,,,,997,,,TARJETAS NO MARCADAS,382.0,
331,2011,6,5,5282,FREDONIA,,,,998,,,VOTOS NULOS,250.0,
332,2011,6,5,5282,FREDONIA,,,,999,,,VOTOS EN BLANCO,270.0,
333,2011,6,5,5284,FRONTINO,197.0,,,1,LONDONO,ZAPATA,LUZ MERY,945.0,
334,2011,6,5,5284,FRONTINO,1.0,,,2,ELEJALDE,LOPEZ,JORGE HUGO,4577.0,1.0
335,2011,6,5,5284,FRONTINO,2.0,,,3,ALCARAZ,PULGARIN,ARGEMIRO,2131.0,
336,2011,6,5,5284,FRONTINO,,,,997,,,TARJETAS NO MARCADAS,170.0,
337,2011,6,5,5284,FRONTINO,,,,998,,,VOTOS NULOS,178.0,
338,2011,6,5,5284,FRONTINO,,,,999,,,VOTOS EN BLANCO,71.0,
339,2011,6,5,5306,GIRALDO,198.0,,,1,GRACIANO,SUAREZ,ELKIN FABIAN,969.0,
340,2011,6,5,5306,GIRALDO,2.0,,,2,PEREZ,GUERRA,JAIME LEON,1543.0,1.0
341,2011,6,5,5306,GIRALDO,41.0,,,3,ARANGO,RUEDA,NORMA ASTRID,64.0,
342,2011,6,5,5306,GIRALDO,,,,997,,,TARJETAS NO MARCADAS,31.0,
343,2011,6,5,5306,GIRALDO,,,,998,,,VOTOS NULOS,26.0,
344,2011,6,5,5306,GIRALDO,,,,999,,,VOTOS EN BLANCO,12.0,
345,2011,6,5,5308,GIRARDOTA,437.0,,,1,AGUDELO,RUA,LUZ MARIA,301.0,
346,2011,6,5,5308,GIRARDOTA,198.0,,,2,ORTIZ,SANCHEZ,LUIS FERNANDO,9133.0,1.0
347,2011,6,5,5308,GIRARDOTA,2.0,,,3,BUSTAMANTE,GOMEZ,MARTIN ALONSO,7769.0,
348,2011,6,5,5308,GIRARDOTA,437.0,,,4,CORDOBA,CARMONA,FERNANDO DE JESUS,1645.0,
349,2011,6,5,5308,GIRARDOTA,197.0,,,5,GOMEZ,VASQUEZ,GERMAN DARIO,1193.0,
350,2011,6,5,5308,GIRARDOTA,13.0,,,6,CATANO,CORDOBA,NEMESIO DE JESUS,3.0,
351,2011,6,5,5308,GIRARDOTA,19.0,,,7,CORDOBA,CADAVID,JORGE RAUL,122.0,
352,2011,6,5,5308,GIRARDOTA,,,,997,,,TARJETAS NO MARCADAS,397.0,
353,2011,6,5,5308,GIRARDOTA,,,,998,,,VOTOS NULOS,500.0,
354,2011,6,5,5308,GIRARDOTA,,,,999,,,VOTOS EN BLANCO,738.0,
355,2011,6,5,5310,GOMEZ PLATA,41.0,,,1,RESTREPO,PEREZ,MARIO DE JESUS,1269.0,1.0
356,2011,6,5,5310,GOMEZ PLATA,198.0,,,2,CASTILLO,OROZCO,ROGELIO,1099.0,
357,2011,6,5,5310,GOMEZ PLATA,1.0,,,3,RUA,MONTOYA,JESUS ALVARO,955.0,
358,2011,6,5,5310,GOMEZ PLATA,2.0,,,4,PARRA,ZULETA,ISIDRO DE JESUS,769.0,
359,2011,6,5,5310,GOMEZ PLATA,,,,997,,,TARJETAS NO MARCADAS,116.0,
360,2011,6,5,5310,GOMEZ PLATA,,,,998,,,VOTOS NULOS,108.0,
361,2011,6,5,5310,GOMEZ PLATA,,,,999,,,VOTOS EN BLANCO,95.0,
362,2011,6,5,5313,GRANADA,2.0,,,1,GOMEZ,ARISTIZABAL,OMAR DE JESUS,1591.0,
363,2011,6,5,5313,GRANADA,41.0,,,2,CASTANO,ARISTIZABAL,FREDDY,2231.0,1.0
364,2011,6,5,5313,GRANADA,198.0,,,3,HOYOS,YEPES,DANIEL ANDRES,469.0,
365,2011,6,5,5313,GRANADA,,,,997,,,TARJETAS NO MARCADAS,84.0,
366,2011,6,5,5313,GRANADA,,,,998,,,VOTOS NULOS,116.0,
367,2011,6,5,5313,GRANADA,,,,999,,,VOTOS EN BLANCO,22.0,
368,2011,6,5,5315,GUADALUPE,15.0,,,1,LLANO,JARAMILLO,URIEL ALBERTO,39.0,
369,2011,6,5,5315,GUADALUPE,2.0,,,2,JARAMILLO,RENDON,LUZ ADRIANA,1310.0,
370,2011,6,5,5315,GUADALUPE,1.0,,,3,AGUDELO,METRIO,CESAR AUGUSTO,1532.0,1.0
371,2011,6,5,5315,GUADALUPE,41.0,,,4,MENESES,GOMEZ,MANUEL MAURICIO,62.0,
372,2011,6,5,5315,GUADALUPE,,,,997,,,TARJETAS NO MARCADAS,55.0,
373,2011,6,5,5315,GUADALUPE,,,,998,,,VOTOS NULOS,63.0,
374,2011,6,5,5315,GUADALUPE,,,,999,,,VOTOS EN BLANCO,29.0,
375,2011,6,5,5318,GUARNE,19.0,,,1,AGUDELO,CASTANO,LEONARDO FABIO,33.0,
376,2011,6,5,5318,GUARNE,197.0,,,2,ORREGO,DELGADO,LUIS IGNACIO,486.0,
377,2011,6,5,5318,GUARNE,15.0,,,3,GARCIA,RENDON,JOSE EUSEBIO,1063.0,
378,2011,6,5,5318,GUARNE,198.0,,,4,OCHOA,LONDONO,LUIS EDUARDO,5788.0,1.0
379,2011,6,5,5318,GUARNE,1.0,,,5,GRISALES,GALLEGO,DIEGO MAURICIO,3266.0,
380,2011,6,5,5318,GUARNE,2.0,,,6,ZULETA,HINCAPIE,CARLOS ALBERTO,5557.0,
381,2011,6,5,5318,GUARNE,13.0,,,7,OCHOA,ESPINOSA,JOSE RODRIGO,424.0,
382,2011,6,5,5318,GUARNE,437.0,,,8,DIAZ,RAMIREZ,LUIS ALFONSO,22.0,
383,2011,6,5,5318,GUARNE,,,,997,,,TARJETAS NO MARCADAS,300.0,
384,2011,6,5,5318,GUARNE,,,,998,,,VOTOS NULOS,401.0,
385,2011,6,5,5318,GUARNE,,,,999,,,VOTOS EN BLANCO,378.0,
386,2011,6,5,5321,GUATAPE,2.0,,,1,GIRALDO,MEJIA,JAIME ALFONSO,935.0,
387,2011,6,5,5321,GUATAPE,198.0,,,2,ARISMENDY,FLOREZ,ELMER GUSTAVO,1136.0,
388,2011,6,5,5321,GUATAPE,444.0,,,3,HERNANDEZ,JIMENEZ,MAURICIO ALEJANDRO,1845.0,1.0
389,2011,6,5,5321,GUATAPE,,,,997,,,TARJETAS NO MARCADAS,40.0,
390,2011,6,5,5321,GUATAPE,,,,998,,,VOTOS NULOS,35.0,
391,2011,6,5,5321,GUATAPE,,,,999,,,VOTOS EN BLANCO,26.0,
392,2011,6,5,5347,HELICONIA,1.0,,,1,ESTRADA,TRONCOSO,JOHN,432.0,
393,2011,6,5,5347,HELICONIA,19.0,,,2,ORTIZ,TABARES,JOHN FREDY,1921.0,1.0
394,2011,6,5,5347,HELICONIA,198.0,,,3,ELENA,SANCHEZ,BEATRIZ,1014.0,
395,2011,6,5,5347,HELICONIA,,,,997,,,TARJETAS NO MARCADAS,89.0,
396,2011,6,5,5347,HELICONIA,,,,998,,,VOTOS NULOS,112.0,
397,2011,6,5,5347,HELICONIA,,,,999,,,VOTOS EN BLANCO,40.0,
398,2011,6,5,5353,HISPANIA,1.0,,,1,MESA,RAMIREZ,GUSTAVO DE JESUS,1234.0,
399,2011,6,5,5353,HISPANIA,198.0,,,2,VANEGAS,VALENCIA,YASMIN IBONY,247.0,
400,2011,6,5,5353,HISPANIA,2.0,,,3,GAVIRIA,CASTANO,FRANKY HENRY,1502.0,1.0
401,2011,6,5,5353,HISPANIA,,,,997,,,TARJETAS NO MARCADAS,42.0,
402,2011,6,5,5353,HISPANIA,,,,998,,,VOTOS NULOS,31.0,
403,2011,6,5,5353,HISPANIA,,,,999,,,VOTOS EN BLANCO,31.0,
404,2011,6,5,5360,ITAGUI,15.0,197.0,,1,ACEVEDO,JARAMILLO,ROSA MARIA,21101.0,
405,2011,6,5,5360,ITAGUI,1.0,,,2,MARTINEZ,MARTINEZ,JAVIER ALONSO,2486.0,
406,2011,6,5,5360,ITAGUI,2.0,,,3,TRUJILLO,GONZALEZ,CARLOS ANDRES,41059.0,1.0
407,2011,6,5,5360,ITAGUI,41.0,,,4,BETANCUR,CASTANO,CARLOS ARTURO,33076.0,
408,2011,6,5,5360,ITAGUI,,,,997,,,TARJETAS NO MARCADAS,2806.0,
409,2011,6,5,5360,ITAGUI,,,,998,,,VOTOS NULOS,2529.0,
410,2011,6,5,5360,ITAGUI,,,,999,,,VOTOS EN BLANCO,5771.0,
411,2011,6,5,5361,ITUANGO,2.0,,,1,MONTOYA,LONDONO,JAIME ELIAS,3743.0,1.0
412,2011,6,5,5361,ITUANGO,1.0,,,2,SUCERQUIA,ADARVE,JOHN DE JESUS,1234.0,
413,2011,6,5,5361,ITUANGO,197.0,,,3,JARAMILLO,MUNETON,NONATO ANTONIO,276.0,
414,2011,6,5,5361,ITUANGO,,,,997,,,TARJETAS NO MARCADAS,293.0,
415,2011,6,5,5361,ITUANGO,,,,998,,,VOTOS NULOS,263.0,
416,2011,6,5,5361,ITUANGO,,,,999,,,VOTOS EN BLANCO,168.0,
417,2011,6,5,5364,JARDIN,445.0,,,1,CARVAJAL,OCHOA,ALVARO ANIBAL,3105.0,1.0
418,2011,6,5,5364,JARDIN,2.0,,,2,RENDON,OSORIO,HECTOR JAIME,2083.0,
419,2011,6,5,5364,JARDIN,198.0,,,3,RUIZ,ACEVEDO,JAIME DIEGO,1761.0,
420,2011,6,5,5364,JARDIN,,,,997,,,TARJETAS NO MARCADAS,135.0,
421,2011,6,5,5364,JARDIN,,,,998,,,VOTOS NULOS,103.0,
422,2011,6,5,5364,JARDIN,,,,999,,,VOTOS EN BLANCO,98.0,
423,2011,6,5,5368,JERICO,2.0,,,1,URIBE,PALACIO,JOHAN DAVID,493.0,
424,2011,6,5,5368,JERICO,19.0,,,2,RAMIREZ,GALLEGO,ARMANDO DE JESUS,78.0,
425,2011,6,5,5368,JERICO,198.0,,,3,GIRALDO,GIRALDO,LUIS MIGUEL,1229.0,
426,2011,6,5,5368,JERICO,15.0,,,4,PEREZ,HERNANDEZ,JORGE ANDRES,692.0,
427,2011,6,5,5368,JERICO,41.0,,,5,TORO,CADAVID,DAVID ALONSO,3668.0,1.0
428,2011,6,5,5368,JERICO,197.0,,,6,HERNANDEZ,RUIZ,JOSE MIGUEL,174.0,
429,2011,6,5,5368,JERICO,,,,997,,,TARJETAS NO MARCADAS,99.0,
430,2011,6,5,5368,JERICO,,,,998,,,VOTOS NULOS,127.0,
431,2011,6,5,5368,JERICO,,,,999,,,VOTOS EN BLANCO,72.0,
432,2011,6,5,5376,LA CEJA,446.0,,,1,LOPEZ,RIOS,RODRIGO,349.0,
433,2011,6,5,5376,LA CEJA,437.0,,,2,PATINO,MARTINEZ,JOSE ALBERTO,11010.0,1.0
434,2011,6,5,5376,LA CEJA,1.0,,,3,LOPERA,LOPERA,GILDARDO DE JESUS,4719.0,
435,2011,6,5,5376,LA CEJA,2.0,,,4,OSORIO,CASTANO,GIOVANNA ALEXANDRA,129.0,
436,2011,6,5,5376,LA CEJA,198.0,,,5,SANTA,SANTA,MARIA ILBED,9291.0,
437,2011,6,5,5376,LA CEJA,,,,997,,,TARJETAS NO MARCADAS,368.0,
438,2011,6,5,5376,LA CEJA,,,,998,,,VOTOS NULOS,403.0,
439,2011,6,5,5376,LA CEJA,,,,999,,,VOTOS EN BLANCO,434.0,
440,2011,6,5,5380,LA ESTRELLA,198.0,,,1,ECHAVARRIA,SANCHEZ,JUAN DIEGO,8762.0,1.0
441,2011,6,5,5380,LA ESTRELLA,437.0,,,2,ECHAVARRIA,VELEZ,JOHN JAIRO,131.0,
442,2011,6,5,5380,LA ESTRELLA,437.0,,,3,SALAZAR,GIL,FABIO,615.0,
443,2011,6,5,5380,LA ESTRELLA,1.0,,,4,CORDOBA,CUESTA,PABLO CESAR,3848.0,
444,2011,6,5,5380,LA ESTRELLA,2.0,,,5,MORENO,MORENO,FERNANDO DE JESUS,5385.0,
445,2011,6,5,5380,LA ESTRELLA,197.0,,,6,CORRALES,TREJOS,JOSE GABRIEL,1376.0,
446,2011,6,5,5380,LA ESTRELLA,,,,997,,,TARJETAS NO MARCADAS,607.0,
447,2011,6,5,5380,LA ESTRELLA,,,,998,,,VOTOS NULOS,615.0,
448,2011,6,5,5380,LA ESTRELLA,,,,999,,,VOTOS EN BLANCO,1028.0,
449,2011,6,5,5390,LA PINTADA,164.0,,,1,CANO,CARDONA,LUIS ANTONIO,12.0,
450,2011,6,5,5390,LA PINTADA,41.0,,,2,GARCIA,LONDONO,RODRIGO,1753.0,1.0
451,2011,6,5,5390,LA PINTADA,2.0,,,3,ALEXANDER,MEJIA,JOHN,128.0,
452,2011,6,5,5390,LA PINTADA,198.0,,,4,BLANDON,POSADA,MARCO AURELIO,182.0,
453,2011,6,5,5390,LA PINTADA,15.0,,,5,ZEA,SERNA,LUIS ANGEL,114.0,
454,2011,6,5,5390,LA PINTADA,19.0,,,6,MEJIA,MEDINA,MITSY ALBANY,139.0,
455,2011,6,5,5390,LA PINTADA,197.0,,,7,CUARTAS,BETANCUR,OMAR DE JESUS,19.0,
456,2011,6,5,5390,LA PINTADA,1.0,,,8,ZAPATA,PEREZ,CESAR AUGUSTO,1304.0,
457,2011,6,5,5390,LA PINTADA,,,,997,,,TARJETAS NO MARCADAS,66.0,
458,2011,6,5,5390,LA PINTADA,,,,998,,,VOTOS NULOS,76.0,
459,2011,6,5,5390,LA PINTADA,,,,999,,,VOTOS EN BLANCO,29.0,
460,2011,6,5,5400,LA UNION,41.0,,,1,SUAZA,PEREZ,LUZ MARY,2080.0,
461,2011,6,5,5400,LA UNION,1.0,,,2,OSORIO,LONDONO,EDGAR ALEXANDER,2779.0,1.0
462,2011,6,5,5400,LA UNION,437.0,,,3,FRANCO,MARTINEZ,RAUL DE JESUS,1572.0,
463,2011,6,5,5400,LA UNION,19.0,,,4,CARDONA,ZAPATA,JORGE IVAN,386.0,
464,2011,6,5,5400,LA UNION,15.0,,,5,MEJIA,VALENCIA,JHON JAIDY,987.0,
465,2011,6,5,5400,LA UNION,198.0,,,6,CASTRO,BEDOYA,EDUARDO ANTONIO,1766.0,
466,2011,6,5,5400,LA UNION,,,,997,,,TARJETAS NO MARCADAS,157.0,
467,2011,6,5,5400,LA UNION,,,,998,,,VOTOS NULOS,138.0,
468,2011,6,5,5400,LA UNION,,,,999,,,VOTOS EN BLANCO,140.0,
469,2011,6,5,5411,LIBORINA,41.0,,,1,MARTINEZ,RESTREPO,FRANCISCO JAVIER,2701.0,
470,2011,6,5,5411,LIBORINA,2.0,,,2,MAYA,GALLEGO,ADRIANA MARIA,2889.0,1.0
471,2011,6,5,5411,LIBORINA,,,,997,,,TARJETAS NO MARCADAS,61.0,
472,2011,6,5,5411,LIBORINA,,,,998,,,VOTOS NULOS,43.0,
473,2011,6,5,5411,LIBORINA,,,,999,,,VOTOS EN BLANCO,29.0,
474,2011,6,5,5425,MACEO,1.0,,,1,GONZALEZ,AGUDELO,EDGAR ALIRIO,845.0,
475,2011,6,5,5425,MACEO,2.0,,,2,GIRALDO,RESTREPO,JOHN JAIRO,1126.0,
476,2011,6,5,5425,MACEO,198.0,,,3,ALVAREZ,HOLGUIN,FRANCISCO EMIRO,1711.0,1.0
477,2011,6,5,5425,MACEO,447.0,,,4,MUNOZ,SANCHEZ,ROBINSON ALBERTO,247.0,
478,2011,6,5,5425,MACEO,,,,997,,,TARJETAS NO MARCADAS,97.0,
479,2011,6,5,5425,MACEO,,,,998,,,VOTOS NULOS,63.0,
480,2011,6,5,5425,MACEO,,,,999,,,VOTOS EN BLANCO,28.0,
481,2011,6,5,5440,MARINILLA,41.0,,,1,GOMEZ,GALLEGO,JUAN JAVIER,3452.0,
482,2011,6,5,5440,MARINILLA,197.0,,,2,CASTANO,GIRALDO,OMAR IGNACIO,2838.0,
483,2011,6,5,5440,MARINILLA,198.0,,,3,HURTADO,ALZATE,JOSE GILDARDO,10825.0,1.0
484,2011,6,5,5440,MARINILLA,15.0,,,4,DUQUE,JARAMILLO,JAIRO DE LA CRUZ,1450.0,
485,2011,6,5,5440,MARINILLA,164.0,,,5,ZULUAGA,HENAO,MARTHA CECILIA,220.0,
486,2011,6,5,5440,MARINILLA,,,,997,,,TARJETAS NO MARCADAS,505.0,
487,2011,6,5,5440,MARINILLA,,,,998,,,VOTOS NULOS,523.0,
488,2011,6,5,5440,MARINILLA,,,,999,,,VOTOS EN BLANCO,612.0,
489,2011,6,5,5467,MONTEBELLO,1.0,,,1,CANAVERAL,BEDOYA,JOSE ALVEIRO,1577.0,
490,2011,6,5,5467,MONTEBELLO,2.0,,,2,CUERVO,VILLADA,OSCAR ERNESTO,1901.0,1.0
491,2011,6,5,5467,MONTEBELLO,,,,997,,,TARJETAS NO MARCADAS,84.0,
492,2011,6,5,5467,MONTEBELLO,,,,998,,,VOTOS NULOS,56.0,
493,2011,6,5,5467,MONTEBELLO,,,,999,,,VOTOS EN BLANCO,30.0,
494,2011,6,5,5475,MURINDO,1.0,,,1,PALACIOS,LOZANO,NAFEL,2.0,
495,2011,6,5,5475,MURINDO,437.0,,,2,FERRO,CUESTA,EZEQUIEL DE JESUS,648.0,1.0
496,2011,6,5,5475,MURINDO,13.0,,,3,QUEJADA,LEDEZMA,OSWALDO,5.0,
497,2011,6,5,5475,MURINDO,197.0,,,4,ALFONSO,PANESSO,LUIS,333.0,
498,2011,6,5,5475,MURINDO,437.0,,,5,ROJAS,VALOYES,LEOPOLDO,1.0,
499,2011,6,5,5475,MURINDO,198.0,,,6,MARTINEZ,CORDOBA,EVELIO,2.0,
500,2011,6,5,5475,MURINDO,15.0,,,7,MATURANA,USUGA,JORGE ELIECER,336.0,
501,2011,6,5,5475,MURINDO,164.0,,,8,MENA,PALACIO,EMPERATRIZ,243.0,
502,2011,6,5,5475,MURINDO,,,,997,,,TARJETAS NO MARCADAS,50.0,
503,2011,6,5,5475,MURINDO,,,,998,,,VOTOS NULOS,34.0,
504,2011,6,5,5475,MURINDO,,,,999,,,VOTOS EN BLANCO,2.0,
505,2011,6,5,5480,MUTATA,1.0,,,1,PEREA,LENIS,JOSE LEONARDO,345.0,
506,2011,6,5,5480,MUTATA,19.0,,,2,OROZCO,PINO,JUAN GUILLERMO,1045.0,
507,2011,6,5,5480,MUTATA,198.0,,,3,LOPEZ,DUQUE,JAIME DARIO,2179.0,1.0
508,2011,6,5,5480,MUTATA,2.0,,,4,USUGA,GARCIA,VIANEYA DE JESUS,38.0,
509,2011,6,5,5480,MUTATA,197.0,,,5,OSORIO,AYUB,PATRICIA,115.0,
510,2011,6,5,5480,MUTATA,41.0,,,6,MAYO,GARCIA,CESAR AUGUSTO,556.0,
511,2011,6,5,5480,MUTATA,13.0,,,7,RAMOS,PATERNINA,EULISER FERNANDO,943.0,
512,2011,6,5,5480,MUTATA,,,,997,,,TARJETAS NO MARCADAS,143.0,
513,2011,6,5,5480,MUTATA,,,,998,,,VOTOS NULOS,177.0,
514,2011,6,5,5480,MUTATA,,,,999,,,VOTOS EN BLANCO,44.0,
515,2011,6,5,5483,NARINO,2.0,,,1,ARRAUT,BUSTAMANTE,ABELARDO ANTONIO,3160.0,1.0
516,2011,6,5,5483,NARINO,198.0,,,2,MARIN,LONDONO,EDUAR ANTONIO,98.0,
517,2011,6,5,5483,NARINO,19.0,,,3,OSPINA,BERRIO,HENRY ARLEY,1433.0,
518,2011,6,5,5483,NARINO,,,,997,,,TARJETAS NO MARCADAS,112.0,
519,2011,6,5,5483,NARINO,,,,998,,,VOTOS NULOS,90.0,
520,2011,6,5,5483,NARINO,,,,999,,,VOTOS EN BLANCO,42.0,
521,2011,6,5,5490,NECOCLI,198.0,,,1,ARIZA,RODRIGUEZ,JOSE LUIS,4542.0,
522,2011,6,5,5490,NECOCLI,197.0,,,3,GENEY,CORREA,PEDRO ADAN,23.0,
523,2011,6,5,5490,NECOCLI,15.0,,,4,BAENA,OYOLA,ADALBERTO,6466.0,1.0
524,2011,6,5,5490,NECOCLI,1.0,,,5,LOPEZ,PACHECO,JAIME,5388.0,
525,2011,6,5,5490,NECOCLI,437.0,,,6,SUAREZ,ROMANA,LUIS CARLOS,50.0,
526,2011,6,5,5490,NECOCLI,,,,997,,,TARJETAS NO MARCADAS,513.0,
527,2011,6,5,5490,NECOCLI,,,,998,,,VOTOS NULOS,805.0,
528,2011,6,5,5490,NECOCLI,,,,999,,,VOTOS EN BLANCO,106.0,
529,2011,6,5,5495,NECHI,198.0,,,1,MARTINEZ,VERGARA,JAIME ALONSO,26.0,
530,2011,6,5,5495,NECHI,41.0,,,2,CABRERA,URBINA,EDUARDO ENRIQUE,4799.0,1.0
531,2011,6,5,5495,NECHI,15.0,,,3,CONTRERAS,TORRES,JORGE LUIS,4294.0,
532,2011,6,5,5495,NECHI,2.0,,,4,REGINO,NORIEGA,RUFO ANTONIO,151.0,
533,2011,6,5,5495,NECHI,1.0,,,5,MUENTES,PASTRANA,CRISTOBAL DE JESUS,101.0,
534,2011,6,5,5495,NECHI,,,,997,,,TARJETAS NO MARCADAS,210.0,
535,2011,6,5,5495,NECHI,,,,998,,,VOTOS NULOS,332.0,
536,2011,6,5,5495,NECHI,,,,999,,,VOTOS EN BLANCO,25.0,
537,2011,6,5,5501,OLAYA,198.0,,,1,PINEDA,BEDOYA,JUAN DE DIOS,1087.0,1.0
